episode,reward,autonomy,skill,difficulty,frustration,performance,help_dependency
46064,465,0.892992207924059,3,3,0,2,0
46065,384,0.893064536579181,3,1,0,2,0
46066,478,0.8931674815696805,3,3,2,2,0
46067,279,0.8932459115994127,3,2,0,2,0
46068,439,0.893343112954626,3,3,2,2,0
46069,519,0.893383188903767,3,3,0,2,0
46070,433,0.8934655864314379,3,3,0,2,0
46071,375,0.8935118642358222,3,1,0,2,0
46072,381,0.8935301824045148,3,3,1,2,0
46073,376,0.8935709610834215,3,3,0,2,0
46074,495,0.8936501948950082,3,3,0,2,0
46075,530,0.893754396543061,3,1,2,2,0
46076,455,0.8938279661655079,3,3,1,2,0
46077,346,0.8939158348798716,3,3,0,0,0
46078,305,0.8939507843432065,3,2,1,2,0
46079,255,0.8940304487179487,3,3,1,2,0
46080,525,0.8941364818891335,3,3,0,2,0
46081,249,0.8941855814418558,3,0,0,1,0
46082,582,0.8942991984418308,3,3,0,2,0
46083,460,0.8943941321757354,3,3,0,2,0
46084,552,0.8945020436646396,3,2,0,2,0
46085,442,0.8945966135458168,3,3,1,2,0
46086,422,0.8946857739961188,3,2,0,2,0
46087,352,0.8947695520310247,3,3,2,0,0
46088,383,0.8948584202682563,3,3,0,2,0
46089,525,0.8949379652605459,3,3,0,2,0
46090,252,0.8950109105336242,3,2,1,2,0
46091,442,0.8950823733432429,3,3,0,2,0
46092,495,0.8951614899146145,3,3,0,2,0
46093,543,0.8952430401028532,3,3,1,2,0
46094,512,0.8953465395445339,3,3,0,2,0
46095,335,0.8953901584324564,3,3,0,2,0
46096,318,0.8954583559347108,3,2,0,2,0
46097,322,0.895529006035226,3,2,0,2,0
46098,326,0.8955672056905166,3,3,0,2,0
46099,477,0.8956453318252231,3,2,0,2,0
46100,359,0.8957207428515279,3,3,0,2,0
46101,222,0.8958000932767127,3,3,1,2,0
46102,402,0.8958675659104843,3,3,1,2,0
46103,530,0.8959721677773422,3,2,1,2,0
46104,441,0.8960225186635663,3,3,0,2,0
46105,318,0.896033065936216,3,2,0,2,0
46106,497,0.8961321377086031,3,3,0,2,0
46107,516,0.8961872681116969,3,3,0,2,0
46108,398,0.8962077795390806,3,3,1,2,0
46109,-35,0.8962432043687072,3,2,2,0,0
46110,211,0.8962946722210041,3,3,0,2,0
46111,317,0.8963662472314844,3,3,0,2,0
46112,321,0.896459488376617,3,3,0,2,0
46113,357,0.8965575881252581,3,3,0,2,0
46114,212,0.8966304136725578,3,3,2,1,0
46115,348,0.8966771768130002,3,3,0,2,0
46116,445,0.8967898243488794,3,3,0,2,0
46117,232,0.8968405762014284,3,3,2,2,0
46118,424,0.8969112062501512,3,1,1,2,0
46119,502,0.8969891745602165,3,3,0,2,0
46120,312,0.8970687656944176,3,2,0,2,0
46121,542,0.8971730425973274,3,3,0,2,0
46122,307,0.8972498734604353,3,3,0,2,0
46123,505,0.8973463687150838,3,2,0,2,0
46124,464,0.8973970361816782,3,2,1,2,1
46125,436,0.8974186415420853,3,3,0,2,0
46126,462,0.8975073243360069,3,1,0,0,0
46127,384,0.8975694027881086,3,2,0,2,0
46128,402,0.8976313770617568,3,3,0,2,0
46129,379,0.8976453397848947,3,3,0,2,0
46130,411,0.8977095948112869,3,2,0,2,1
46131,461,0.897754716529973,3,3,0,2,0
46132,268,0.8978255675029868,3,2,2,0,0
46133,447,0.8979158211378232,3,3,0,2,0
46134,435,0.897984496124031,3,1,0,2,0
46135,442,0.8980530467316445,3,3,0,2,0
46136,362,0.8980903852564408,3,3,0,1,0
46137,488,0.8981635662971598,3,3,1,2,0
46138,383,0.8982245145342619,3,3,2,2,0
46139,459,0.8983187689969605,3,3,0,2,0
46140,272,0.8983034760944358,3,3,0,2,0
46141,462,0.8983524949626644,3,2,1,2,0
46142,413,0.8984178864099285,3,3,0,2,0
46143,361,0.8984310291785976,3,2,2,2,0
46144,371,0.8984277101312211,3,3,0,2,0
46145,375,0.8984668446292315,3,3,0,2,1
46146,386,0.8985011212085448,3,3,1,1,0
46147,289,0.8985377358490566,3,3,1,2,0
46148,432,0.8985626767200754,3,3,0,2,0
46149,185,0.898563692017895,3,2,0,2,0
46150,343,0.8986049356576564,3,2,0,0,0
46151,386,0.8986226024821361,3,3,0,2,0
46152,408,0.8985510649789822,3,2,2,2,1
46153,454,0.8985548048048048,3,3,0,2,1
46154,137,0.8984970339281109,3,3,0,2,0
46155,306,0.898465503104135,3,3,1,2,0
46156,319,0.8983546703489597,3,3,0,2,0
46157,407,0.8983304494224383,3,3,0,2,0
46158,478,0.8983787319534645,3,3,0,2,0
46159,386,0.8984174408290929,3,3,1,2,0
46160,423,0.8984817742951094,3,3,0,2,0
46161,482,0.8985530883757776,3,3,0,2,0
46162,441,0.8985962706892939,3,2,1,2,0
46163,475,0.8984651162790698,3,1,1,2,0
46164,407,0.8984827009317564,3,3,0,2,0
46165,324,0.8984699681920549,3,3,1,2,0
46166,373,0.8985292070709414,3,3,0,2,0
46167,328,0.898549045058409,3,3,0,2,0
46168,383,0.8985758944077805,3,3,0,2,0
46169,292,0.8986164453287677,3,3,0,2,1
46170,397,0.8986639545097314,3,3,2,2,0
46171,356,0.8987552250525392,3,3,0,2,0
46172,430,0.8988603331333918,3,3,0,2,0
46173,294,0.8988774404720743,3,3,1,2,0
46174,377,0.8989775710403906,3,3,0,2,0
46175,435,0.8990015184281968,3,3,0,2,0
46176,488,0.8990713924516158,3,3,2,2,0
46177,419,0.8991594708800293,3,3,0,2,0
46178,405,0.8992221380876988,3,3,0,2,0
46179,438,0.8992710100408051,3,3,0,2,0
46180,431,0.8993151783055816,3,2,1,2,0
46181,391,0.899354661540574,3,3,2,2,0
46182,242,0.8993779729235273,3,2,1,2,1
46183,393,0.8994173426253855,3,2,1,2,0
46184,301,0.8994520547945205,3,3,0,2,0
46185,387,0.8995164012956796,3,3,0,2,0
46186,348,0.8994871794871795,3,3,0,2,0
46187,265,0.8993828144571728,3,0,0,2,1
46188,451,0.8993015266307192,3,3,0,2,0
46189,226,0.8992156416960327,3,3,1,0,0
46190,54,0.8992637367631686,3,3,0,0,0
46191,286,0.89925068119891,3,3,0,2,0
46192,404,0.8991583293631888,3,3,0,2,0
46193,404,0.8991114737748764,3,2,0,2,0
46194,554,0.899121416602509,3,3,1,2,0
46195,326,0.8990022398696803,3,3,0,2,0
46196,328,0.8989261896688143,3,3,0,2,0
46197,370,0.8988931556358708,3,2,2,2,0
46198,404,0.898849018280298,3,3,0,2,0
46199,454,0.8987621474149399,3,3,0,2,0
46200,175,0.8987156376746283,3,3,0,2,1
46201,352,0.8987099533962222,3,3,0,2,0
46202,282,0.8986524487638073,3,3,0,2,0
46203,78,0.8986126413779147,3,3,0,2,1
46204,370,0.8986610953857214,3,3,1,2,0
46205,400,0.8987341772151899,3,3,0,2,0
46206,322,0.8987778898979706,3,3,0,2,0
46207,136,0.8987449574181982,3,2,2,0,0
46208,476,0.8988132557098074,3,3,0,2,0
46209,500,0.898903803131991,3,3,0,2,0
46210,397,0.8989828992958534,3,3,0,2,0
46211,334,0.8989903502501787,3,2,1,2,0
46212,389,0.8990692587549941,3,3,2,2,0
46213,140,0.8990453247680228,3,1,2,0,0
46214,474,0.8990929957881131,3,3,0,2,0
46215,444,0.8991761300378535,3,3,2,0,0
46216,59,0.8991987536167372,3,3,0,0,0
46217,547,0.8992928933558658,3,3,0,2,0
46218,450,0.8993756804194717,3,3,0,2,0
46219,450,0.8993961996093056,3,3,0,2,0
46220,370,0.8993878094224115,3,2,0,2,0
46221,265,0.8994502571377904,3,3,2,0,0
46222,107,0.8994748853388873,3,2,1,2,0
46223,80,0.8994795703687299,3,3,0,0,0
46224,373,0.8995552014870876,3,3,2,0,0
46225,286,0.8995422683147956,3,2,0,2,0
46226,374,0.8995978611516195,3,2,1,2,0
46227,498,0.8996467991169977,3,3,0,2,0
46228,459,0.8997132774591972,3,3,1,2,0
46229,340,0.8997443469828537,3,3,1,2,1
46230,251,0.8997665403929169,3,3,1,2,0
46231,449,0.899784340477972,3,2,2,2,1
46232,293,0.899788890354928,3,3,0,2,1
46233,244,0.8997472805186243,3,2,1,2,0
46234,295,0.8996267018006149,3,2,1,2,0
46235,373,0.8996006845407872,3,2,0,2,0
46236,503,0.8996645987241598,3,3,2,2,0
46237,405,0.8997196179794971,3,3,1,2,0
46238,555,0.8998117914824704,3,3,0,2,0
46239,410,0.8998666054363752,3,3,0,2,0
46240,529,0.8999344548831112,3,3,1,2,0
46241,457,0.9000152815071932,3,2,1,2,0
46242,442,0.9000937983988831,3,3,1,2,0
46243,297,0.9001177137376292,3,2,0,2,0
46244,403,0.9001699050274462,3,3,1,2,0
46245,435,0.9002350483154871,3,3,0,2,0
46246,84,0.9002784545770971,3,2,0,1,0
46247,417,0.9003564907399356,3,3,1,2,0
46248,427,0.9004408922094563,3,3,2,2,0
46249,116,0.9004710530314541,3,3,1,0,0
46250,290,0.9004924398550882,3,3,0,2,0
46251,423,0.90056134723336,3,2,0,2,0
46252,357,0.9006150647550569,3,3,0,2,0
46253,458,0.9006340207300976,3,3,0,2,0
46254,384,0.9007070728912145,3,3,0,2,0
46255,548,0.9007971656333038,3,3,0,2,0
46256,385,0.900848390648274,3,3,0,2,0
46257,398,0.9008995405224669,3,3,0,2,0
46258,372,0.9009679018732889,3,3,2,2,0
46259,222,0.9009845530732274,3,3,0,2,0
46260,504,0.9010698064877198,3,3,0,2,0
46261,361,0.9010776279279861,3,3,0,2,0
46262,284,0.9010424502955401,3,3,0,2,0
46263,261,0.9010932365385854,3,3,2,2,1
46264,81,0.9010411076526779,3,1,0,2,0
46265,267,0.9010640123562725,3,2,1,2,0
46266,343,0.9011445963904489,3,3,0,2,0
46267,338,0.9011864479376366,3,3,0,2,0
46268,396,0.9012004878988252,3,2,0,2,0
46269,358,0.9011738544762556,3,2,0,2,0
46270,307,0.9011237875486049,3,3,0,2,0
46271,323,0.9010993702636354,3,3,0,2,0
46272,403,0.9011453068014589,3,3,2,2,0
46273,403,0.9011890555744971,3,3,0,2,0
46274,344,0.9012477111101648,3,3,0,2,0
46275,254,0.9012319411051299,3,2,0,2,0
46276,508,0.9012946703798975,3,3,0,2,0
46277,337,0.9013339564127618,3,3,0,2,0
46278,279,0.9013032219722376,3,2,1,2,0
46279,303,0.9013403461146929,3,3,1,2,0
46280,192,0.9013627789670008,3,3,2,0,1
46281,299,0.9014126268081412,3,3,1,2,0
46282,404,0.901428420272987,3,2,0,2,0
46283,390,0.90150345731746,3,3,0,2,0
46284,333,0.9015700610696702,3,2,2,2,0
46285,340,0.9016005743485789,3,3,0,2,1
46286,315,0.9016140943137462,3,3,0,2,0
46287,254,0.9016002867443969,3,3,2,2,0
46288,495,0.9016410710147675,3,2,0,2,0
46289,440,0.9016755778217488,3,2,0,2,0
46290,334,0.9016827934371056,3,3,0,2,0
46291,442,0.901700329977511,3,3,1,2,1
46292,431,0.9017157737782725,3,3,0,2,0
46293,450,0.9017521771062847,3,2,1,2,0
46294,419,0.9017864631384719,3,3,1,2,0
46295,387,0.9017578411447966,3,3,1,2,0
46296,292,0.9016434627865592,3,3,0,2,0
46297,340,0.901665062962808,3,2,1,2,1
46298,234,0.9017287873403432,3,1,0,0,0
46299,443,0.9017670649177041,3,3,0,2,0
46300,462,0.9018281993488605,3,1,1,2,0
46301,171,0.9018585344485931,3,2,0,0,0
46302,396,0.9018716911917962,3,1,0,2,0
46303,407,0.9019264813079246,3,3,1,2,0
46304,340,0.9018938605619147,3,2,1,2,1
46305,432,0.9019277559423545,3,3,0,2,0
46306,406,0.9019387818714544,3,2,1,2,0
46307,454,0.9019538630842383,3,3,0,2,0
46308,556,0.9019978009667448,3,3,1,2,0
46309,435,0.9020315091210613,3,3,0,2,0
46310,290,0.9020737088521058,3,3,1,1,0
46311,264,0.9021138278710585,3,3,0,2,0
46312,575,0.9021988705707135,3,2,0,2,0
46313,344,0.902205593567191,3,2,1,2,0
46314,495,0.9022470981866249,3,2,1,2,0
46315,432,0.9023011041172222,3,3,1,2,0
46316,312,0.9023736363448888,3,3,0,2,0
46317,391,0.902460131042156,3,2,0,2,0
46318,369,0.9025218733916623,3,1,1,2,0
46319,392,0.9025403681991155,3,3,2,2,0
46320,235,0.9026044771517256,3,3,0,2,0
46321,336,0.9026334168686578,3,2,0,2,0
46322,386,0.9026848392791166,3,3,0,2,0
46323,455,0.9027401755681352,3,3,0,2,0
46324,420,0.9028099444569695,3,3,0,2,0
46325,362,0.9028855802904012,3,1,1,2,0
46326,358,0.902918184422707,3,1,1,2,1
46327,169,0.9029658416854163,3,1,2,0,0
46328,235,0.9028328496096145,3,3,0,2,0
46329,331,0.9027448737848215,3,3,0,2,0
46330,533,0.9028058361391694,3,3,0,2,0
46331,475,0.9028259185254659,3,2,0,2,0
46332,280,0.9028813628397929,3,2,2,0,0
46333,325,0.9029282397979963,3,2,1,2,1
46334,521,0.9029888705772243,3,3,0,2,0
46335,333,0.9030296868645791,3,3,0,2,0
46336,394,0.9030376917606421,3,2,0,2,1
46337,433,0.903033256182239,3,3,0,2,0
46338,226,0.9030863821756864,3,3,0,2,0
46339,468,0.9031041544169827,3,3,0,2,0
46340,536,0.9031258229848267,3,3,2,2,1
46341,498,0.9031820574065828,3,3,0,2,0
46342,419,0.903191876694041,3,3,0,2,0
46343,338,0.9032160255503224,3,2,1,2,0
46344,458,0.9032681586814252,3,3,0,2,0
46345,437,0.9032433850687226,3,3,0,2,0
46346,343,0.9032693975514814,3,3,0,2,0
46347,419,0.9032830165863883,3,3,0,2,0
46348,29,0.903297943066664,3,2,2,0,0
46349,413,0.9033336017392705,3,3,0,2,0
46350,358,0.903349089811928,3,3,0,2,0
46351,127,0.9033211370672671,3,2,2,0,1
46352,64,0.9033055360192906,3,3,1,2,0
46353,165,0.9032633798574154,3,3,2,2,1
46354,221,0.9031869631532472,3,3,1,2,0
46355,229,0.9030944788721096,3,3,1,2,1
46356,422,0.903181854612487,3,3,0,2,0
46357,324,0.9031534688156972,3,2,0,2,1
46358,342,0.9031909572871861,3,3,0,2,0
46359,247,0.9031671132083017,3,2,0,2,0
46360,383,0.9031968031968032,3,2,0,2,0
46361,431,0.9032161466131641,3,2,0,2,0
46362,357,0.9032058571229078,3,2,0,2,1
46363,438,0.9032592444931725,3,3,0,2,0
46364,364,0.9033086990298999,3,3,1,2,0
46365,441,0.903381834829515,3,2,0,2,0
46366,429,0.903452939772456,3,2,0,2,0
46367,388,0.903484188977004,3,3,2,2,1
46368,311,0.9035531986732607,3,2,1,2,0
46369,409,0.9036156532782982,3,3,0,2,0
46370,485,0.9036921002538071,3,3,0,2,0
46371,526,0.9037326148115862,3,3,1,2,0
46372,221,0.9037661874777236,3,3,2,2,0
46373,371,0.9038328353483587,3,3,1,2,0
46374,395,0.903903191363151,3,3,1,2,0
46375,393,0.9039339274070854,3,3,0,2,0
46376,378,0.9039627223724999,3,3,1,2,0
46377,450,0.9040366176064396,3,3,0,2,0
46378,392,0.9040831213895625,3,2,0,2,0
46379,394,0.9040958253708702,3,3,0,2,0
46380,315,0.9040240973343309,3,3,0,2,0
46381,374,0.9039937045052134,3,3,0,2,1
46382,446,0.9039784565789991,3,3,0,2,0
46383,435,0.9039360490238442,3,3,1,2,0
46384,314,0.9039291882556131,3,3,0,2,0
46385,106,0.9039174529689861,3,3,0,2,1
46386,244,0.9038461538461539,3,2,1,2,0
46387,316,0.903853311653966,3,3,1,2,0
46388,215,0.9038510484170957,3,3,0,2,0
46389,417,0.9038461538461539,3,3,0,2,0
46390,392,0.9038002893224382,3,3,0,2,0
46391,492,0.9037991991405411,3,3,0,2,0
46392,415,0.9037553187336534,3,3,0,2,0
46393,438,0.9037115050806467,3,2,0,2,0
46394,284,0.9035822873625945,3,3,0,2,0
46395,380,0.9034997176076499,3,3,0,2,0
46396,340,0.9034135139342986,3,3,0,2,0
46397,353,0.9033487612306017,3,2,0,2,0
46398,413,0.9033969450814257,3,3,2,2,1
46399,374,0.9033673826076825,3,2,1,2,1
46400,367,0.9033572676111004,3,3,0,2,0
46401,241,0.9032814863659284,3,3,0,2,1
46402,396,0.9031995503963102,3,2,0,2,0
46403,302,0.903054011658307,3,3,0,2,0
46404,358,0.9027302103287476,3,3,1,2,1
46405,350,0.9025927572939425,3,3,0,2,0
46406,316,0.9025040575005796,3,2,0,2,0
46407,306,0.9024347859666737,3,3,0,2,0
46408,347,0.9022225652106807,3,3,0,2,1
46409,387,0.9021225733068574,3,2,2,2,1
46410,479,0.902140201498719,3,3,0,2,0
46411,334,0.9021831202833821,3,2,0,2,0
46412,431,0.9022142705988727,3,3,2,2,1
46413,349,0.9022570846310609,3,3,0,2,0
46414,376,0.9022843858671636,3,2,0,2,0
46415,186,0.902294767162746,3,1,2,0,0
46416,362,0.902348697087155,3,2,0,2,0
46417,365,0.9024217207063832,3,3,1,2,0
46418,447,0.9024885534205637,3,3,0,2,0
46419,309,0.9024619036679684,3,1,1,2,0
46420,431,0.9024828799877578,3,3,1,2,1
46421,71,0.9024684040458117,3,3,2,0,0
46422,405,0.9024455483377913,3,3,0,2,0
46423,445,0.9024781396769637,3,3,1,2,0
46424,370,0.9025051036956481,3,3,0,2,0
46425,212,0.9025171624713959,3,2,0,2,0
46426,315,0.9025022392468508,3,1,0,2,0
46427,243,0.9024645741276855,3,3,1,0,0
46428,402,0.9024436662606578,3,3,0,2,0
46429,367,0.9024000608573276,3,3,0,2,0
46430,420,0.9024478315405374,3,3,0,2,0
46431,325,0.9024881291547958,3,3,1,2,0
46432,401,0.9025186478637994,3,2,0,2,0
46433,406,0.9025662424368871,3,3,0,2,0
46434,425,0.9026345716451858,3,2,0,2,0
46435,480,0.9027028050836222,3,1,0,0,0
46436,478,0.9027367703838292,3,3,2,2,0
46437,358,0.9027974805651705,3,3,2,1,0
46438,312,0.9028221461920874,3,3,0,2,0
46439,388,0.9028407373828952,3,3,0,2,0
46440,192,0.9028525042004115,3,2,2,2,0
46441,349,0.9028278216906563,3,3,0,2,0
46442,378,0.9028560656046752,3,3,1,2,0
46443,270,0.902801590142623,3,3,2,2,1
46444,270,0.90283766735082,3,2,1,2,0
46445,490,0.9028731631136282,3,3,2,2,1
46446,373,0.9028976514168594,3,2,0,1,0
46447,348,0.9029033167340036,3,3,0,2,0
46448,327,0.9029071514423077,3,3,1,2,1
46449,402,0.9028807356666979,3,3,1,2,0
46450,261,0.9028791146956766,3,2,2,0,0
46451,410,0.9029295447303807,3,2,0,2,0
46452,341,0.9029369895856747,3,2,2,2,0
46453,529,0.9029420571941907,3,3,0,2,0
46454,377,0.9029531130187586,3,1,0,2,0
46455,293,0.9029195170274008,3,1,1,0,1
46456,230,0.9029347480898918,3,3,2,0,0
46457,368,0.9029253084921687,3,3,1,2,1
46458,278,0.902910447761194,3,3,0,2,0
46459,136,0.9027951295008297,3,2,2,2,1
46460,243,0.902673996086835,3,2,0,2,0
46461,491,0.9026738167057684,3,3,0,2,0
46462,407,0.9026663937629087,3,3,1,2,0
46463,256,0.9024916325771662,3,3,0,2,1
46464,224,0.9024567011075596,3,3,0,2,0
46465,233,0.9023194488291333,3,3,1,2,1
46466,385,0.902308234682896,3,3,0,2,0
46467,294,0.9023214418156197,3,3,1,2,0
46468,355,0.9022993830019825,3,2,0,2,0
46469,390,0.9023681238312133,3,2,2,2,0
46470,304,0.9023907331334887,3,3,1,2,0
46471,430,0.9024038461538462,3,3,0,2,0
46472,429,0.902433616054105,3,2,2,1,0
46473,229,0.9024656016252655,3,2,0,2,0
46474,364,0.902471437272744,3,3,2,2,0
46475,167,0.902496171798609,3,3,1,0,0
46476,313,0.9024817464414779,3,3,0,2,0
46477,345,0.9025208225842117,3,3,1,2,0
46478,338,0.9025450259658945,3,2,0,2,0
46479,246,0.9025068099830671,3,2,2,1,0
46480,191,0.9025498565015821,3,3,0,0,0
46481,432,0.9026013420351136,3,3,0,2,0
46482,255,0.9026550298576022,3,3,0,2,0
46483,328,0.9026660791010246,3,3,0,2,0
46484,323,0.9026641224175259,3,3,0,2,0
46485,330,0.9026621686040116,3,2,1,2,0
46486,516,0.9026709166849857,3,3,0,2,0
46487,407,0.9027310001464344,3,3,0,2,0
46488,252,0.9027018127938244,3,3,2,2,0
46489,411,0.9026980587138522,3,3,1,2,0
46490,391,0.902745556509508,3,2,0,2,0
46491,311,0.9027658603377453,3,1,1,2,0
46492,538,0.9027874055967018,3,3,0,2,0
46493,490,0.9028565178555152,3,3,0,2,0
46494,450,0.9029055469532744,3,2,0,2,0
46495,472,0.9029562748024903,3,3,0,2,0
46496,335,0.9029781505266796,3,3,0,2,0
46497,391,0.9030252345283979,3,2,1,2,1
46498,570,0.9030992261018057,3,3,0,2,0
46499,434,0.9031116113571999,3,3,0,2,0
46500,415,0.9031585058326228,3,3,1,2,0
46501,450,0.90319071791153,3,3,1,2,0
46502,314,0.9031597637424358,3,3,0,2,0
46503,354,0.9032211338246211,3,3,0,2,0
46504,273,0.9032444854604347,3,3,0,2,0
46505,448,0.903292888012875,3,3,0,2,0
46506,432,0.9033412240915087,3,2,0,2,0
46507,494,0.9033405561574576,3,1,1,2,1
46508,370,0.9033148672789938,3,3,0,2,0
46509,471,0.9033485403105108,3,3,0,2,0
46510,424,0.9033967024056221,3,3,0,2,0
46511,124,0.9034332444700627,3,2,0,0,0
46512,138,0.9034569679510263,3,2,0,2,0
46513,326,0.903483518065352,3,3,0,2,0
46514,432,0.9035366884226046,3,2,0,2,0
46515,385,0.9035793861855819,3,3,0,2,1
46516,443,0.9036306830424478,3,3,0,2,0
46517,505,0.9036853626152798,3,3,0,2,0
46518,360,0.9037296037296038,3,3,0,2,0
46519,493,0.9037875801770165,3,3,0,2,0
46520,310,0.9038409884501746,3,3,0,2,0
46521,341,0.9038723069214802,3,3,0,2,0
46522,427,0.903905300050068,3,2,0,2,0
46523,458,0.9039543984418277,3,3,0,2,0
46524,472,0.9040229987679231,3,3,0,2,0
46525,389,0.9040345461358648,3,2,2,0,0
46526,285,0.904089312146666,3,3,0,2,0
46527,418,0.9040846877673225,3,3,0,2,0
46528,427,0.9041513062990864,3,3,0,2,0
46529,431,0.9041822388325325,3,3,0,2,0
46530,365,0.9042418852823477,3,3,0,2,0
46531,403,0.9042710129214582,3,3,0,2,0
46532,285,0.9043025651957649,3,2,0,2,0
46533,339,0.9042927141031104,3,3,0,2,0
46534,415,0.9042702290347189,3,3,0,2,1
46535,399,0.9042992642496233,3,3,0,2,0
46536,315,0.9043282603688677,3,2,0,2,0
46537,410,0.904381694255112,3,3,0,2,0
46538,191,0.9042605895466931,3,2,0,2,1
46539,282,0.9042491114529733,3,2,1,2,0
46540,478,0.9042974271981905,3,3,1,2,0
46541,360,0.9042540041321584,3,3,0,2,0
46542,342,0.9041560045883702,3,3,0,2,1
46543,430,0.9041690180586908,3,2,0,2,0
46544,546,0.9041870792654989,3,3,0,2,0
46545,106,0.9041713641488163,3,2,0,0,0
46546,167,0.9041942527116495,3,2,0,0,0
46547,146,0.9042188077512012,3,3,0,0,0
46548,91,0.9042206935378877,3,3,0,0,0
46549,391,0.9041825629845813,3,3,1,2,0
46550,174,0.9041401609672091,3,3,2,2,1
46551,434,0.9041021318442033,3,2,0,2,0
46552,461,0.9040307438538614,3,3,0,2,0
46553,274,0.9039284461592424,3,3,0,2,0
46554,313,0.903833009096167,3,2,1,2,1
46555,335,0.9037868703145799,3,3,1,2,0
46556,288,0.9036357589231011,3,3,1,2,0
46557,271,0.903470715835141,3,3,0,2,0
46558,429,0.9033650904641203,3,1,0,2,0
46559,499,0.9033486470906772,3,3,0,2,1
46560,359,0.9033412471196145,3,2,2,2,0
46561,404,0.9033754906236372,3,3,1,2,0
46562,313,0.9033680834001604,3,2,0,2,1
46563,335,0.9033713738130499,3,3,0,2,0
46564,336,0.9033308376717218,3,3,0,2,1
46565,272,0.9032364712023665,3,3,0,2,1
46566,253,0.9031685854405064,3,2,0,2,0
46567,497,0.903185443928888,3,3,0,2,0
46568,399,0.90311040100033,3,3,1,2,1
46569,327,0.9031295020221131,3,2,2,2,1
46570,201,0.9030394504007494,3,2,2,0,0
46571,178,0.9030015085571604,3,3,0,2,0
46572,279,0.9030033100532034,3,2,2,0,0
46573,201,0.902937508660108,3,3,2,2,0
46574,197,0.902791961642982,3,3,0,2,0
46575,351,0.9027347736589922,3,3,0,2,0
46576,320,0.9027712947115468,3,3,2,2,0
46577,356,0.9028284119771239,3,3,0,2,0
46578,248,0.9027974443101364,3,3,0,2,0
46579,172,0.9027509319342814,3,3,0,2,0
46580,284,0.9028046088036429,3,2,0,2,0
46581,418,0.902832123834313,3,2,0,2,0
46582,435,0.9028940568475452,3,3,0,2,0
46583,361,0.902902592707365,3,2,0,2,0
46584,352,0.9029283231822718,3,3,0,2,0
46585,379,0.9029712163416899,3,1,0,2,0
46586,405,0.9029985393934187,3,3,2,2,0
46587,413,0.9030258277235884,3,3,0,2,0
46588,304,0.9030790882877935,3,3,0,2,0
46589,445,0.9031251072004391,3,3,0,2,0
46590,542,0.9031948443713149,3,3,0,2,0
46591,346,0.9032136494449774,3,3,2,1,0
46592,327,0.9032666757978359,3,3,2,0,1
46593,237,0.903295913477993,3,3,0,2,0
46594,382,0.9033366968240666,3,2,0,2,0
46595,302,0.9033757798478762,3,3,0,2,0
46596,273,0.9034010351719308,3,3,0,2,0
46597,381,0.9034416826003824,3,3,1,2,0
46598,135,0.9034795815628253,3,3,0,0,0
46599,317,0.9035322610905494,3,3,0,2,0
46600,423,0.9035947433908879,3,3,0,2,0
46601,440,0.903641752401717,3,3,0,2,0
46602,260,0.9036739419115394,3,3,0,0,0
46603,134,0.9036946273889144,3,1,0,1,0
46604,407,0.9037414965986394,3,3,1,2,0
46605,271,0.9037954889262829,3,3,0,2,0
46606,384,0.9038559537965007,3,2,0,2,0
46607,387,0.9039179737896381,3,3,0,2,0
46608,350,0.9039831716088756,3,3,0,2,0
46609,366,0.9040143758052486,3,3,0,2,0
46610,375,0.904081044910129,3,3,1,2,0
46611,219,0.9041297685365483,3,3,0,2,0
46612,392,0.9041825995736185,3,3,1,2,0
46613,248,0.9042022490910628,3,3,2,2,0
46614,355,0.9042670046472328,3,3,1,2,0
46615,357,0.9043268256434507,3,1,2,2,0
46616,365,0.9043745358806454,3,3,1,2,0
46617,334,0.9044309882436284,3,2,1,2,0
46618,286,0.9044857638947421,3,3,0,2,0
46619,395,0.9045533413068747,3,3,1,2,0
46620,289,0.9045959595959596,3,3,1,2,0
46621,381,0.9046313274902007,3,2,0,2,0
46622,345,0.9046770451565179,3,3,0,2,0
46623,244,0.9047299000252037,3,3,0,0,0
46624,287,0.9047858942065491,3,3,0,2,0
46625,421,0.9048298315097,3,3,0,2,0
46626,303,0.9048505585186676,3,3,0,2,1
46627,242,0.9048680725517149,3,1,0,2,0
46628,506,0.9049318189432773,3,3,0,2,0
46629,371,0.9049723756906077,3,3,0,2,0
46630,310,0.9050280264368777,3,3,0,2,0
46631,369,0.9050947213536877,3,2,0,2,0
46632,224,0.9051271767104515,3,3,2,2,0
46633,428,0.9051889707233162,3,3,2,2,0
46634,262,0.9052213393870602,3,1,0,0,0
46635,356,0.9052631578947369,3,3,1,2,0
46636,434,0.9053065035093276,3,2,0,2,0
46637,413,0.9053466402305936,3,2,0,2,0
46638,497,0.9054081054980185,3,3,0,2,0
46639,326,0.9054101279725749,3,3,0,2,0
46640,345,0.9054438401277382,3,3,0,2,0
46641,467,0.9055035654327555,3,3,0,2,0
46642,154,0.9055246323834842,3,2,0,0,0
46643,363,0.9055811095797147,3,3,2,1,0
46644,161,0.905620290143744,3,3,2,2,0
46645,476,0.9056813469353903,3,3,1,2,0
46646,421,0.9057376369755143,3,2,2,2,0
46647,328,0.9057860551431601,3,2,0,0,0
